Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1022327,Park Ridge,"Park Ridge,New Jersey,United States",21164,US,City,Active
1022329,Parsippany-Troy Hills,"Parsippany-Troy Hills,New Jersey,United States",21164,US,City,Active
1022330,Passaic,"Passaic,New Jersey,United States",21164,US,City,Active
1022331,Paterson,"Paterson,New Jersey,United States",21164,US,City,Active
1022332,Paulsboro,"Paulsboro,New Jersey,United States",21164,US,City,Active
1022334,Pedricktown,"Pedricktown,New Jersey,United States",21164,US,City,Active
1022335,Pemberton,"Pemberton,New Jersey,United States",21164,US,City,Active
1022336,Pennington,"Pennington,New Jersey,United States",21164,US,City,Active
1022337,Penns Grove,"Penns Grove,New Jersey,United States",21164,US,City,Active
1022338,Pennsauken Township,"Pennsauken Township,New Jersey,United States",21164,US,City,Active
1022340,Pequannock Township,"Pequannock Township,New Jersey,United States",21164,US,City,Active
1022341,Perth Amboy,"Perth Amboy,New Jersey,United States",21164,US,City,Active
1022342,Phillipsburg,"Phillipsburg,New Jersey,United States",21164,US,City,Active
1022343,Picatinny Arsenal,"Picatinny Arsenal,New Jersey,United States",21164,US,City,Active
1022345,Piscataway Township,"Piscataway Township,New Jersey,United States",21164,US,City,Active
1022346,Pitman,"Pitman,New Jersey,United States",21164,US,City,Active
1022348,Plainfield,"Plainfield,New Jersey,United States",21164,US,City,Active
1022349,Plainsboro Township,"Plainsboro Township,New Jersey,United States",21164,US,City,Active
1022350,Pleasantville,"Pleasantville,New Jersey,United States",21164,US,City,Active
1022352,Point Pleasant Beach,"Point Pleasant Beach,New Jersey,United States",21164,US,City,Active
1022354,Pompton Lakes,"Pompton Lakes,New Jersey,United States",21164,US,City,Active
1022359,Port Republic,"Port Republic,New Jersey,United States",21164,US,City,Active
1022361,Princeton,"Princeton,New Jersey,United States",21164,US,City,Active
1022363,Quinton,"Quinton,New Jersey,United States",21164,US,City,Active
1022364,Rahway,"Rahway,New Jersey,United States",21164,US,City,Active
1022365,Ramsey,"Ramsey,New Jersey,United States",21164,US,City,Active
1022367,Randolph,"Randolph,New Jersey,United States",21164,US,City,Active
1022368,Raritan,"Raritan,New Jersey,United States",21164,US,City,Active
1022369,Readington Township,"Readington Township,New Jersey,United States",21164,US,City,Active
1022370,Red Bank,"Red Bank,New Jersey,United States",21164,US,City,Active
1022372,Ridgefield,"Ridgefield,New Jersey,United States",21164,US,City,Active
1022373,Ridgefield Park,"Ridgefield Park,New Jersey,United States",21164,US,City,Active
1022374,Ridgewood,"Ridgewood,New Jersey,United States",21164,US,City,Active
1022376,Ringwood,"Ringwood,New Jersey,United States",21164,US,City,Active
1022378,River Edge,"River Edge,New Jersey,United States",21164,US,City,Active
1022379,Riverdale,"Riverdale,New Jersey,United States",21164,US,City,Active
1022380,Riverside,"Riverside,New Jersey,United States",21164,US,City,Active
1022381,Riverton,"Riverton,New Jersey,United States",21164,US,City,Active
1022382,Rochelle Park,"Rochelle Park,New Jersey,United States",21164,US,City,Active
1022383,Rockaway,"Rockaway,New Jersey,United States",21164,US,City,Active
1022384,Rocky Hill,"Rocky Hill,New Jersey,United States",21164,US,City,Active
1022386,Roosevelt,"Roosevelt,New Jersey,United States",21164,US,City,Active
1022387,Roseland,"Roseland,New Jersey,United States",21164,US,City,Active
1022388,Roselle,"Roselle,New Jersey,United States",21164,US,City,Active
1022389,Roselle Park,"Roselle Park,New Jersey,United States",21164,US,City,Active
1022391,Rumson,"Rumson,New Jersey,United States",21164,US,City,Active
1022392,Runnemede,"Runnemede,New Jersey,United States",21164,US,City,Active
1022393,Rutherford,"Rutherford,New Jersey,United States",21164,US,City,Active
1022394,Saddle Brook,"Saddle Brook,New Jersey,United States",21164,US,City,Active
1022395,Saddle River,"Saddle River,New Jersey,United States",21164,US,City,Active
1022396,Salem,"Salem,New Jersey,United States",21164,US,City,Active
1022397,Sayreville,"Sayreville,New Jersey,United States",21164,US,City,Active
1022398,Scotch Plains,"Scotch Plains,New Jersey,United States",21164,US,City,Active
1022399,Sea Girt,"Sea Girt,New Jersey,United States",21164,US,City,Active
1022400,Sea Isle City,"Sea Isle City,New Jersey,United States",21164,US,City,Active
1022401,Seaside Heights,"Seaside Heights,New Jersey,United States",21164,US,City,Active
1022402,Seaside Park,"Seaside Park,New Jersey,United States",21164,US,City,Active
1022403,Secaucus,"Secaucus,New Jersey,United States",21164,US,City,Active
1022407,Shrewsbury,"Shrewsbury,New Jersey,United States",21164,US,City,Active
1022410,Somerdale,"Somerdale,New Jersey,United States",21164,US,City,Active
1022411,Somers Point,"Somers Point,New Jersey,United States",21164,US,City,Active
1022413,Somerville,"Somerville,New Jersey,United States",21164,US,City,Active
1022414,South Amboy,"South Amboy,New Jersey,United States",21164,US,City,Active
1022415,South Bound Brook,"South Bound Brook,New Jersey,United States",21164,US,City,Active
1022416,South Hackensack,"South Hackensack,New Jersey,United States",21164,US,City,Active
1022417,South Orange,"South Orange,New Jersey,United States",21164,US,City,Active
1022418,South Plainfield,"South Plainfield,New Jersey,United States",21164,US,City,Active
1022419,South River,"South River,New Jersey,United States",21164,US,City,Active
1022420,Sparta Township,"Sparta Township,New Jersey,United States",21164,US,City,Active
1022421,Spotswood,"Spotswood,New Jersey,United States",21164,US,City,Active
1022422,Spring Lake,"Spring Lake,New Jersey,United States",21164,US,City,Active
1022423,Springfield Township,"Springfield Township,New Jersey,United States",21164,US,City,Active
1022424,Stanhope,"Stanhope,New Jersey,United States",21164,US,City,Active
1022425,Stewartsville,"Stewartsville,New Jersey,United States",21164,US,City,Active
1022426,Stillwater Township,"Stillwater Township,New Jersey,United States",21164,US,City,Active
1022429,Stockton,"Stockton,New Jersey,United States",21164,US,City,Active
1022430,Stone Harbor,"Stone Harbor,New Jersey,United States",21164,US,City,Active
1022431,Stratford,"Stratford,New Jersey,United States",21164,US,City,Active
1022433,Summit,"Summit,New Jersey,United States",21164,US,City,Active
1022434,Sussex,"Sussex,New Jersey,United States",21164,US,City,Active
1022435,Swedesboro,"Swedesboro,New Jersey,United States",21164,US,City,Active
1022436,Teaneck,"Teaneck,New Jersey,United States",21164,US,City,Active
1022437,Tenafly,"Tenafly,New Jersey,United States",21164,US,City,Active
1022438,Teterboro,"Teterboro,New Jersey,United States",21164,US,City,Active
1022441,Toms River,"Toms River,New Jersey,United States",21164,US,City,Active
1022442,Totowa,"Totowa,New Jersey,United States",21164,US,City,Active
1022444,Trenton,"Trenton,New Jersey,United States",21164,US,City,Active
1022445,Tuckerton,"Tuckerton,New Jersey,United States",21164,US,City,Active
1022446,Union,"Union,New Jersey,United States",21164,US,City,Active
1022447,Union City,"Union City,New Jersey,United States",21164,US,City,Active
1022449,Ventnor City,"Ventnor City,New Jersey,United States",21164,US,City,Active
1022450,Vernon Township,"Vernon Township,New Jersey,United States",21164,US,City,Active
1022451,Verona,"Verona,New Jersey,United States",21164,US,City,Active
1022454,Vineland,"Vineland,New Jersey,United States",21164,US,City,Active
1022455,Voorhees Township,"Voorhees Township,New Jersey,United States",21164,US,City,Active
1022456,Waldwick,"Waldwick,New Jersey,United States",21164,US,City,Active
1022457,Wallington,"Wallington,New Jersey,United States",21164,US,City,Active
1022458,Walpack Township,"Walpack Township,New Jersey,United States",21164,US,City,Active
1022459,Wanaque,"Wanaque,New Jersey,United States",21164,US,City,Active
1022461,Warren,"Warren,New Jersey,United States",21164,US,City,Active
1022462,Washington,"Washington,New Jersey,United States",21164,US,City,Active
1022463,Watchung,"Watchung,New Jersey,United States",21164,US,City,Active
1022464,Wayne,"Wayne,New Jersey,United States",21164,US,City,Active
1022465,Weehawken,"Weehawken,New Jersey,United States",21164,US,City,Active
1022467,West Long Branch,"West Long Branch,New Jersey,United States",21164,US,City,Active
1022468,West Milford,"West Milford,New Jersey,United States",21164,US,City,Active
1022469,West New York,"West New York,New Jersey,United States",21164,US,City,Active
1022470,West Orange,"West Orange,New Jersey,United States",21164,US,City,Active
1022471,Westfield,"Westfield,New Jersey,United States",21164,US,City,Active
1022472,Westville,"Westville,New Jersey,United States",21164,US,City,Active
1022473,Westwood,"Westwood,New Jersey,United States",21164,US,City,Active
1022474,Wharton,"Wharton,New Jersey,United States",21164,US,City,Active
1022479,Wildwood,"Wildwood,New Jersey,United States",21164,US,City,Active
1022481,Willingboro,"Willingboro,New Jersey,United States",21164,US,City,Active
1022482,Windsor,"Windsor,New Jersey,United States",21164,US,City,Active
1022483,Wood-Ridge,"Wood-Ridge,New Jersey,United States",21164,US,City,Active
1022484,Woodbine,"Woodbine,New Jersey,United States",21164,US,City,Active
1022486,Woodbury,"Woodbury,New Jersey,United States",21164,US,City,Active
1022487,Woodbury Heights,"Woodbury Heights,New Jersey,United States",21164,US,City,Active
1022488,Woodcliff Lake,"Woodcliff Lake,New Jersey,United States",21164,US,City,Active
1022489,Woodstown,"Woodstown,New Jersey,United States",21164,US,City,Active
1022490,Wrightstown,"Wrightstown,New Jersey,United States",21164,US,City,Active
1022491,Wyckoff,"Wyckoff,New Jersey,United States",21164,US,City,Active
1022493,Alamogordo,"Alamogordo,New Mexico,United States",21165,US,City,Active
1022494,Albuquerque,"Albuquerque,New Mexico,United States",21165,US,City,Active
1022495,Algodones,"Algodones,New Mexico,United States",21165,US,City,Active
1022496,Alto,"Alto,New Mexico,United States",21165,US,City,Active
1022497,Angel Fire,"Angel Fire,New Mexico,United States",21165,US,City,Active
1022498,Animas,"Animas,New Mexico,United States",21165,US,City,Active
1022499,Anthony,"Anthony,New Mexico,United States",21165,US,City,Active
1022500,Artesia,"Artesia,New Mexico,United States",21165,US,City,Active
1022501,Aztec,"Aztec,New Mexico,United States",21165,US,City,Active
1022502,Bayard,"Bayard,New Mexico,United States",21165,US,City,Active
1022503,Belen,"Belen,New Mexico,United States",21165,US,City,Active
1022504,Bernalillo,"Bernalillo,New Mexico,United States",21165,US,City,Active
1022505,Bloomfield,"Bloomfield,New Mexico,United States",21165,US,City,Active
1022506,Bosque,"Bosque,New Mexico,United States",21165,US,City,Active
1022507,Bosque Farms,"Bosque Farms,New Mexico,United States",21165,US,City,Active
1022508,Buena Vista,"Buena Vista,New Mexico,United States",21165,US,City,Active
1022509,Cannon Air Force Base,"Cannon Air Force Base,New Mexico,United States",21165,US,City,Active
1022510,Capitan,"Capitan,New Mexico,United States",21165,US,City,Active
1022511,Carlsbad,"Carlsbad,New Mexico,United States",21165,US,City,Active
1022512,Carrizozo,"Carrizozo,New Mexico,United States",21165,US,City,Active
1022513,Cedar Crest,"Cedar Crest,New Mexico,United States",21165,US,City,Active
1022514,Los Cerrillos,"Los Cerrillos,New Mexico,United States",21165,US,City,Active
1022515,Chama,"Chama,New Mexico,United States",21165,US,City,Active
1022516,Church Rock,"Church Rock,New Mexico,United States",21165,US,City,Active
1022517,Clayton,"Clayton,New Mexico,United States",21165,US,City,Active
1022518,Cloudcroft,"Cloudcroft,New Mexico,United States",21165,US,City,Active
1022519,Clovis,"Clovis,New Mexico,United States",21165,US,City,Active
1022520,Corrales,"Corrales,New Mexico,United States",21165,US,City,Active
1022521,Crownpoint,"Crownpoint,New Mexico,United States",21165,US,City,Active
1022522,Cuba,"Cuba,New Mexico,United States",21165,US,City,Active
1022523,Datil,"Datil,New Mexico,United States",21165,US,City,Active
1022524,Deming,"Deming,New Mexico,United States",21165,US,City,Active
1022525,Des Moines,"Des Moines,New Mexico,United States",21165,US,City,Active
1022526,Dora,"Dora,New Mexico,United States",21165,US,City,Active
1022527,Dulce,"Dulce,New Mexico,United States",21165,US,City,Active
1022528,Edgewood,"Edgewood,New Mexico,United States",21165,US,City,Active
1022529,El Rito,"El Rito,New Mexico,United States",21165,US,City,Active
1022530,Elida,"Elida,New Mexico,United States",21165,US,City,Active
1022531,Espanola,"Espanola,New Mexico,United States",21165,US,City,Active
1022532,Estancia,"Estancia,New Mexico,United States",21165,US,City,Active
1022533,Farmington,"Farmington,New Mexico,United States",21165,US,City,Active
1022534,Fence Lake,"Fence Lake,New Mexico,United States",21165,US,City,Active
1022535,Flora Vista,"Flora Vista,New Mexico,United States",21165,US,City,Active
1022536,Floyd,"Floyd,New Mexico,United States",21165,US,City,Active
1022537,Fort Sumner,"Fort Sumner,New Mexico,United States",21165,US,City,Active
1022538,Gallup,"Gallup,New Mexico,United States",21165,US,City,Active
1022539,Garfield,"Garfield,New Mexico,United States",21165,US,City,Active
1022540,Grants,"Grants,New Mexico,United States",21165,US,City,Active
1022541,Hatch,"Hatch,New Mexico,United States",21165,US,City,Active
1022542,Hobbs,"Hobbs,New Mexico,United States",21165,US,City,Active
1022543,Holloman Air Force Base,"Holloman Air Force Base,New Mexico,United States",21165,US,City,Active
1022544,Jemez Springs,"Jemez Springs,New Mexico,United States",21165,US,City,Active
1022545,Kirtland,"Kirtland,New Mexico,United States",21165,US,City,Active
1022547,La Mesa,"La Mesa,New Mexico,United States",21165,US,City,Active
1022548,Laguna,"Laguna,New Mexico,United States",21165,US,City,Active
1022549,Las Cruces,"Las Cruces,New Mexico,United States",21165,US,City,Active
1022550,Las Vegas,"Las Vegas,New Mexico,United States",21165,US,City,Active
1022551,Lordsburg,"Lordsburg,New Mexico,United States",21165,US,City,Active
1022552,Los Alamos,"Los Alamos,New Mexico,United States",21165,US,City,Active
1022553,Los Lunas,"Los Lunas,New Mexico,United States",21165,US,City,Active
1022554,Los Ojos,"Los Ojos,New Mexico,United States",21165,US,City,Active
1022555,Lovington,"Lovington,New Mexico,United States",21165,US,City,Active
1022556,Magdalena,"Magdalena,New Mexico,United States",21165,US,City,Active
1022557,Maxwell,"Maxwell,New Mexico,United States",21165,US,City,Active
1022558,Melrose,"Melrose,New Mexico,United States",21165,US,City,Active
1022559,Mescalero,"Mescalero,New Mexico,United States",21165,US,City,Active
1022561,Mesquite,"Mesquite,New Mexico,United States",21165,US,City,Active
1022562,Montezuma,"Montezuma,New Mexico,United States",21165,US,City,Active
1022563,Mora,"Mora,New Mexico,United States",21165,US,City,Active
1022564,Moriarty,"Moriarty,New Mexico,United States",21165,US,City,Active
1022565,Mosquero,"Mosquero,New Mexico,United States",21165,US,City,Active
1022566,Mountainair,"Mountainair,New Mexico,United States",21165,US,City,Active
1022567,Ojo Caliente,"Ojo Caliente,New Mexico,United States",21165,US,City,Active
1022568,Penasco,"Penasco,New Mexico,United States",21165,US,City,Active
1022569,Peralta,"Peralta,New Mexico,United States",21165,US,City,Active
1022570,Mountain View,"Mountain View,New Mexico,United States",21165,US,City,Active
1022571,Placitas,"Placitas,New Mexico,United States",21165,US,City,Active
1022572,Portales,"Portales,New Mexico,United States",21165,US,City,Active
1022573,Radium Springs,"Radium Springs,New Mexico,United States",21165,US,City,Active
1022574,Ramah,"Ramah,New Mexico,United States",21165,US,City,Active
1022575,Raton,"Raton,New Mexico,United States",21165,US,City,Active
1022576,Red River,"Red River,New Mexico,United States",21165,US,City,Active
1022577,Rehoboth,"Rehoboth,New Mexico,United States",21165,US,City,Active
1022578,Reserve,"Reserve,New Mexico,United States",21165,US,City,Active
1022579,Rincon,"Rincon,New Mexico,United States",21165,US,City,Active
1022580,Rio Rancho,"Rio Rancho,New Mexico,United States",21165,US,City,Active
1022581,Rociada,"Rociada,New Mexico,United States",21165,US,City,Active
1022582,Roswell,"Roswell,New Mexico,United States",21165,US,City,Active
1022583,Roy,"Roy,New Mexico,United States",21165,US,City,Active
1022584,Ruidoso,"Ruidoso,New Mexico,United States",21165,US,City,Active
1022585,Salem,"Salem,New Mexico,United States",21165,US,City,Active
1022586,Sandia Park,"Sandia Park,New Mexico,United States",21165,US,City,Active
1022587,Santa Cruz,"Santa Cruz,New Mexico,United States",21165,US,City,Active
1022588,Santa Fe,"Santa Fe,New Mexico,United States",21165,US,City,Active
1022589,Santa Rosa,"Santa Rosa,New Mexico,United States",21165,US,City,Active
1022590,Shiprock,"Shiprock,New Mexico,United States",21165,US,City,Active
1022591,Silver City,"Silver City,New Mexico,United States",21165,US,City,Active
1022592,Socorro,"Socorro,New Mexico,United States",21165,US,City,Active
1022593,Springer,"Springer,New Mexico,United States",21165,US,City,Active
1022594,Sunland Park,"Sunland Park,New Mexico,United States",21165,US,City,Active
1022595,Sunspot,"Sunspot,New Mexico,United States",21165,US,City,Active
1022596,Taos,"Taos,New Mexico,United States",21165,US,City,Active
1022597,Tesuque,"Tesuque,New Mexico,United States",21165,US,City,Active
1022598,Texico,"Texico,New Mexico,United States",21165,US,City,Active
1022599,Thoreau,"Thoreau,New Mexico,United States",21165,US,City,Active
1022600,Tierra Amarilla,"Tierra Amarilla,New Mexico,United States",21165,US,City,Active
1022601,Tijeras,"Tijeras,New Mexico,United States",21165,US,City,Active
1022602,Tohatchi,"Tohatchi,New Mexico,United States",21165,US,City,Active
1022603,Truth or Consequences,"Truth or Consequences,New Mexico,United States",21165,US,City,Active
1022604,Tucumcari,"Tucumcari,New Mexico,United States",21165,US,City,Active
1022605,Tularosa,"Tularosa,New Mexico,United States",21165,US,City,Active
1022606,Vanderwagen,"Vanderwagen,New Mexico,United States",21165,US,City,Active
1022607,Vaughn,"Vaughn,New Mexico,United States",21165,US,City,Active
1022608,Villanueva,"Villanueva,New Mexico,United States",21165,US,City,Active
1022609,Waterflow,"Waterflow,New Mexico,United States",21165,US,City,Active
1022610,Watrous,"Watrous,New Mexico,United States",21165,US,City,Active
1022611,Zuni,"Zuni,New Mexico,United States",21165,US,City,Active
1022612,Amargosa Valley,"Amargosa Valley,Nevada,United States",21166,US,City,Active
1022613,Baker,"Baker,Nevada,United States",21166,US,City,Active
1022614,Battle Mountain,"Battle Mountain,Nevada,United States",21166,US,City,Active
1022615,Boulder City,"Boulder City,Nevada,United States",21166,US,City,Active
1022616,Bunkerville,"Bunkerville,Nevada,United States",21166,US,City,Active
1022617,Cal-Nev-Ari,"Cal-Nev-Ari,Nevada,United States",21166,US,City,Active
1022618,Caliente,"Caliente,Nevada,United States",21166,US,City,Active
1022619,Carlin,"Carlin,Nevada,United States",21166,US,City,Active
1022620,Carson City,"Carson City,Nevada,United States",21166,US,City,Active
1022621,Crystal Bay,"Crystal Bay,Nevada,United States",21166,US,City,Active
1022622,Dayton,"Dayton,Nevada,United States",21166,US,City,Active
1022623,Dyer,"Dyer,Nevada,United States",21166,US,City,Active
1022624,Elko,"Elko,Nevada,United States",21166,US,City,Active
1022625,Ely,"Ely,Nevada,United States",21166,US,City,Active
1022626,Eureka,"Eureka,Nevada,United States",21166,US,City,Active
1022627,Fallon,"Fallon,Nevada,United States",21166,US,City,Active
1022628,Fernley,"Fernley,Nevada,United States",21166,US,City,Active
1022629,Gabbs,"Gabbs,Nevada,United States",21166,US,City,Active
1022630,Gardnerville,"Gardnerville,Nevada,United States",21166,US,City,Active
1022631,Gerlach,"Gerlach,Nevada,United States",21166,US,City,Active
1022632,Glenbrook,"Glenbrook,Nevada,United States",21166,US,City,Active
1022633,Goldfield,"Goldfield,Nevada,United States",21166,US,City,Active
1022634,Hawthorne,"Hawthorne,Nevada,United States",21166,US,City,Active
1022635,Henderson,"Henderson,Nevada,United States",21166,US,City,Active
1022636,Incline Village,"Incline Village,Nevada,United States",21166,US,City,Active
1022637,Indian Springs,"Indian Springs,Nevada,United States",21166,US,City,Active
1022638,Jackpot,"Jackpot,Nevada,United States",21166,US,City,Active
1022639,Las Vegas,"Las Vegas,Nevada,United States",21166,US,City,Active
1022640,Laughlin,"Laughlin,Nevada,United States",21166,US,City,Active
1022641,Lovelock,"Lovelock,Nevada,United States",21166,US,City,Active
1022642,Lund,"Lund,Nevada,United States",21166,US,City,Active
1022643,McDermitt,"McDermitt,Nevada,United States",21166,US,City,Active
1022644,Mesquite,"Mesquite,Nevada,United States",21166,US,City,Active
1022645,Mina,"Mina,Nevada,United States",21166,US,City,Active
1022646,Minden,"Minden,Nevada,United States",21166,US,City,Active
1022647,Nellis Air Force Base,"Nellis Air Force Base,Nevada,United States",21166,US,City,Active
1022648,Nixon,"Nixon,Nevada,United States",21166,US,City,Active
1022649,North Las Vegas,"North Las Vegas,Nevada,United States",21166,US,City,Active
1022651,Pahrump,"Pahrump,Nevada,United States",21166,US,City,Active
1022652,Pioche,"Pioche,Nevada,United States",21166,US,City,Active
1022653,Reno,"Reno,Nevada,United States",21166,US,City,Active
1022654,Schurz,"Schurz,Nevada,United States",21166,US,City,Active
1022655,Silver Springs,"Silver Springs,Nevada,United States",21166,US,City,Active
1022656,Sparks,"Sparks,Nevada,United States",21166,US,City,Active
1022657,Stateline,"Stateline,Nevada,United States",21166,US,City,Active
1022658,Sun Valley,"Sun Valley,Nevada,United States",21166,US,City,Active
1022659,Tonopah,"Tonopah,Nevada,United States",21166,US,City,Active
1022660,Verdi,"Verdi,Nevada,United States",21166,US,City,Active
1022661,Virginia City,"Virginia City,Nevada,United States",21166,US,City,Active
1022662,New Washoe City,"New Washoe City,Nevada,United States",21166,US,City,Active
1022663,West Wendover,"West Wendover,Nevada,United States",21166,US,City,Active
1022664,Winnemucca,"Winnemucca,Nevada,United States",21166,US,City,Active
1022665,Yerington,"Yerington,Nevada,United States",21166,US,City,Active
1022666,Zephyr Cove-Round Hill Village,"Zephyr Cove-Round Hill Village,Nevada,United States",21166,US,City,Active
1022667,Accord,"Accord,New York,United States",21167,US,City,Active
1022668,Addison,"Addison,New York,United States",21167,US,City,Active
1022669,Adirondack,"Adirondack,New York,United States",21167,US,City,Active
1022670,Afton,"Afton,New York,United States",21167,US,City,Active
1022671,Akron,"Akron,New York,United States",21167,US,City,Active
1022672,Albany,"Albany,New York,United States",21167,US,City,Active
1022673,Albertson,"Albertson,New York,United States",21167,US,City,Active
1022674,Albion,"Albion,New York,United States",21167,US,City,Active
1022675,Alden,"Alden,New York,United States",21167,US,City,Active
1022676,Alexander,"Alexander,New York,United States",21167,US,City,Active
1022677,Alexandria Bay,"Alexandria Bay,New York,United States",21167,US,City,Active
1022678,Alfred,"Alfred,New York,United States",21167,US,City,Active
1022679,Allegany,"Allegany,New York,United States",21167,US,City,Active
1022680,Alma,"Alma,New York,United States",21167,US,City,Active
1022681,Altamont,"Altamont,New York,United States",21167,US,City,Active
1022682,Amagansett,"Amagansett,New York,United States",21167,US,City,Active
1022683,Amawalk,"Amawalk,New York,United States",21167,US,City,Active
1022684,Amenia,"Amenia,New York,United States",21167,US,City,Active
1022685,Amityville,"Amityville,New York,United States",21167,US,City,Active
1022686,Amsterdam,"Amsterdam,New York,United States",21167,US,City,Active
1022687,Ancram,"Ancram,New York,United States",21167,US,City,Active
1022688,Ancramdale,"Ancramdale,New York,United States",21167,US,City,Active
1022690,Andover,"Andover,New York,United States",21167,US,City,Active
1022691,Angola,"Angola,New York,United States",21167,US,City,Active
1022692,Annandale-on-Hudson,"Annandale-on-Hudson,New York,United States",21167,US,City,Active
1022693,Apalachin,"Apalachin,New York,United States",21167,US,City,Active
1022694,Arcade,"Arcade,New York,United States",21167,US,City,Active
1022695,Ardsley,"Ardsley,New York,United States",21167,US,City,Active
1022696,Argyle,"Argyle,New York,United States",21167,US,City,Active
1022697,Armonk,"Armonk,New York,United States",21167,US,City,Active
1022699,Athens,"Athens,New York,United States",21167,US,City,Active
1022700,Atlantic Beach,"Atlantic Beach,New York,United States",21167,US,City,Active
1022701,Attica,"Attica,New York,United States",21167,US,City,Active
1022702,Auburn,"Auburn,New York,United States",21167,US,City,Active
1022703,Aurora,"Aurora,New York,United States",21167,US,City,Active
1022705,Ava,"Ava,New York,United States",21167,US,City,Active
1022706,Averill Park,"Averill Park,New York,United States",21167,US,City,Active
1022707,Avon,"Avon,New York,United States",21167,US,City,Active
1022708,Babylon,"Babylon,New York,United States",21167,US,City,Active
1022709,Bainbridge,"Bainbridge,New York,United States",21167,US,City,Active
1022710,Baldwin,"Baldwin,New York,United States",21167,US,City,Active
1022711,Baldwinsville,"Baldwinsville,New York,United States",21167,US,City,Active
1022712,Ballston Lake,"Ballston Lake,New York,United States",21167,US,City,Active
1022713,Ballston Spa,"Ballston Spa,New York,United States",21167,US,City,Active
1022714,Bangall,"Bangall,New York,United States",21167,US,City,Active
1022715,Barneveld,"Barneveld,New York,United States",21167,US,City,Active
1022716,Barrytown,"Barrytown,New York,United States",21167,US,City,Active
1022717,Batavia,"Batavia,New York,United States",21167,US,City,Active
1022718,Bath,"Bath,New York,United States",21167,US,City,Active
1022719,Bay Shore,"Bay Shore,New York,United States",21167,US,City,Active
1022720,Bayport,"Bayport,New York,United States",21167,US,City,Active
1022722,Bayville,"Bayville,New York,United States",21167,US,City,Active
1022723,Beacon,"Beacon,New York,United States",21167,US,City,Active
1022724,Bear Mountain,"Bear Mountain,New York,United States",21167,US,City,Active
1022725,Bearsville,"Bearsville,New York,United States",21167,US,City,Active
1022726,Bedford,"Bedford,New York,United States",21167,US,City,Active
1022727,Bedford Hills,"Bedford Hills,New York,United States",21167,US,City,Active
1022728,Bellerose,"Bellerose,New York,United States",21167,US,City,Active
1022729,Bellmore,"Bellmore,New York,United States",21167,US,City,Active
1022730,Bellport,"Bellport,New York,United States",21167,US,City,Active
1022731,Belmont,"Belmont,New York,United States",21167,US,City,Active
1022732,Bergen,"Bergen,New York,United States",21167,US,City,Active
1022733,Bethel,"Bethel,New York,United States",21167,US,City,Active
1022734,Bethpage,"Bethpage,New York,United States",21167,US,City,Active
1022735,Big Flats,"Big Flats,New York,United States",21167,US,City,Active
1022736,Binghamton,"Binghamton,New York,United States",21167,US,City,Active
1022737,Blauvelt,"Blauvelt,New York,United States",21167,US,City,Active
1022738,Bloomfield,"Bloomfield,New York,United States",21167,US,City,Active
1022739,Blue Point,"Blue Point,New York,United States",21167,US,City,Active
1022740,Bohemia,"Bohemia,New York,United States",21167,US,City,Active
1022742,Bombay,"Bombay,New York,United States",21167,US,City,Active
1022743,Boonville,"Boonville,New York,United States",21167,US,City,Active
1022744,Bowmansville,"Bowmansville,New York,United States",21167,US,City,Active
1022746,Brant,"Brant,New York,United States",21167,US,City,Active
1022748,Brentwood,"Brentwood,New York,United States",21167,US,City,Active
1022749,Brewerton,"Brewerton,New York,United States",21167,US,City,Active
1022750,Brewster,"Brewster,New York,United States",21167,US,City,Active
1022751,Briarcliff Manor,"Briarcliff Manor,New York,United States",21167,US,City,Active
1022752,Bridgehampton,"Bridgehampton,New York,United States",21167,US,City,Active
1022753,Bridgeport,"Bridgeport,New York,United States",21167,US,City,Active
1022754,Bridgewater,"Bridgewater,New York,United States",21167,US,City,Active
1022755,Brier Hill,"Brier Hill,New York,United States",21167,US,City,Active
1022756,Brightwaters,"Brightwaters,New York,United States",21167,US,City,Active
1022757,Broadalbin,"Broadalbin,New York,United States",21167,US,City,Active
1022758,Brockport,"Brockport,New York,United States",21167,US,City,Active
1022760,Bronxville,"Bronxville,New York,United States",21167,US,City,Active
1022761,Brookhaven,"Brookhaven,New York,United States",21167,US,City,Active
1022763,Buchanan,"Buchanan,New York,United States",21167,US,City,Active
1022764,Buffalo,"Buffalo,New York,United States",21167,US,City,Active
1022765,Burdett,"Burdett,New York,United States",21167,US,City,Active
1022767,Buskirk,"Buskirk,New York,United States",21167,US,City,Active
1022768,Byron,"Byron,New York,United States",21167,US,City,Active
1022769,Cairo,"Cairo,New York,United States",21167,US,City,Active
1022770,Caledonia,"Caledonia,New York,United States",21167,US,City,Active
1022771,Callicoon,"Callicoon,New York,United States",21167,US,City,Active
1022772,Calverton,"Calverton,New York,United States",21167,US,City,Active
1022774,Cambridge,"Cambridge,New York,United States",21167,US,City,Active
1022775,Camden,"Camden,New York,United States",21167,US,City,Active
1022776,Camillus,"Camillus,New York,United States",21167,US,City,Active
1022777,Campbell,"Campbell,New York,United States",21167,US,City,Active
1022778,Campbell Hall,"Campbell Hall,New York,United States",21167,US,City,Active
1022779,Canaan,"Canaan,New York,United States",21167,US,City,Active
